,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,minimal_salary,maximal_salary,average_salary,python,sql,power bi,excel,tableau
581,Senior Data Analyst,3.6,Superior Court of California County of Los Angeles,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,,Government,Municipal Governments,Government,Unknown / Non-Applicable,,57.0,103.0,80.0,False,True,True,True,False
582,Senior Data Analyst,3.3,Tillster,"Los Angeles, CA","San Diego, CA",51 to 200 employees,2001.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),,57.0,103.0,80.0,True,True,False,True,True
583,Billingual Chinese - Data Analyst,3.7,Tripalink,"Los Angeles, CA","Los Angeles, CA",1 to 50 employees,2016.0,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable,,57.0,103.0,80.0,True,True,True,True,True
584,Senior Data Analyst,4.6,TutorMe,"Los Angeles, CA","Los Angeles, CA",51 to 200 employees,2015.0,Subsidiary or Business Segment,Colleges & Universities,Education,Unknown / Non-Applicable,"Chegg, Tutor.com, Smarthinking",57.0,103.0,80.0,True,True,False,True,False
585,Reporting Data Analyst,4.5,Century Group (CA),"El Segundo, CA","El Segundo, CA",51 to 200 employees,1989.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,57.0,103.0,80.0,False,False,False,True,False
586,Public Policy Data Analyst,3.9,"Netflix, Inc.","Los Angeles, CA","Los Gatos, CA",1001 to 5000 employees,1997.0,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),,57.0,103.0,80.0,False,False,False,False,False
587,Epidemiologist Data Analyst-Urology,3.8,UC Davis Medical Center,"Los Angeles, CA","Sacramento, CA",10000+ employees,,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),,57.0,103.0,80.0,False,False,False,True,False
588,Data Analyst I,3.0,Tarzana,"Northridge, CA","Tarzana, CA",501 to 1000 employees,1971.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),,57.0,103.0,80.0,False,False,False,True,False
589,Data Systems Analyst,3.9,STAND 8 Technology Services,"Los Angeles, CA","Los Angeles, CA",51 to 200 employees,2009.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,57.0,103.0,80.0,False,True,False,False,False
590,"Data Analyst, Predictive Analytics",3.4,Internet Brands,"Los Angeles, CA","El Segundo, CA",1001 to 5000 employees,1998.0,Company - Private,Internet,Information Technology,$1 to $2 billion (USD),,57.0,103.0,80.0,False,True,False,True,True
591,Data Reporting Analyst,3.5,Robert Half,"Los Angeles, CA","Menlo Park, CA",10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",57.0,103.0,80.0,False,True,False,True,False
592,Senior Data Analyst,4.0,Fox Corporation,"Los Angeles, CA","New York, NY",5001 to 10000 employees,2019.0,Company - Public,TV Broadcast & Cable Networks,Media,Unknown / Non-Applicable,,57.0,103.0,80.0,True,True,False,True,True
593,Business Data Analyst,5.0,Connect International,"Los Angeles, CA","West Roxbury, MA",1 to 50 employees,,Nonprofit Organization,,,Unknown / Non-Applicable,,57.0,103.0,80.0,False,True,False,False,False
594,Business Data Analyst,4.5,PUBG Santa Monica,"Los Angeles, CA","Seoul, South Korea",501 to 1000 employees,2017.0,Company - Private,Video Games,Media,Unknown / Non-Applicable,"Activision, Riot Games, Electronic Arts",57.0,103.0,80.0,True,True,False,False,True
595,Epidemiologist Data Analyst-Urology,4.0,UCLA Health,"Los Angeles, CA","Los Angeles, CA",5001 to 10000 employees,1919.0,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Cedars-Sinai Medical Center, Loma Linda University Health, Harbor Hospital",57.0,103.0,80.0,False,False,False,True,False
596,Mid-Senior Data Analyst,3.5,Robert Half,"Los Angeles, CA","Menlo Park, CA",10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",57.0,103.0,80.0,False,True,False,True,True
597,Associate Player Support Data Analyst,3.4,Activision Blizzard,"El Segundo, CA","Santa Monica, CA",10000+ employees,1979.0,Company - Public,Video Games,Media,$5 to $10 billion (USD),,57.0,103.0,80.0,False,False,False,True,False
598,BI/Data Analyst,2.1,The Loot Company,"Los Angeles, CA","Los Angeles, CA",201 to 500 employees,2012.0,Company - Private,Other Retail Stores,Retail,Unknown / Non-Applicable,,57.0,103.0,80.0,True,True,False,True,True
599,"Sr. Data Analyst, Ad Operations",3.8,System1,"Venice, CA","Venice, CA",201 to 500 employees,2013.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,57.0,103.0,80.0,True,True,False,False,False
600,Data Analyst Junior,5.0,"Staffigo Technical Services, LLC","Los Angeles, CA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,35.0,45.0,40.0,False,True,False,True,False
601,"Customer Insights Manager, Senior Data Analyst | Mobile",,Elever Professi,"Los Angeles, CA","Austin, TX",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,35.0,45.0,40.0,False,True,False,False,True
602,Research Sr. Data Analyst - Kaiser Permanente Bernard J. Tyson School of Medicine,4.0,Kaiser Permanente,"Pasadena, CA","Oakland, CA",10000+ employees,1945.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"HCA Healthcare, Dignity Health, Sutter Health",35.0,45.0,40.0,False,False,False,True,False
603,"Senior Business Technology Analyst - Big Data (Los Angeles area, CA)",3.8,ZS Associates,"Los Angeles, CA","Evanston, IL",5001 to 10000 employees,1983.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,,35.0,45.0,40.0,True,True,False,False,False
604,Financial Data Analyst,3.8,Tecolote Research,"El Segundo, CA","Goleta, CA",501 to 1000 employees,1973.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),,35.0,45.0,40.0,False,False,False,True,False
605,Enterprise Data Quality Analyst - EDM,3.6,City National Bank,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,1954.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"East West Bank, Bank of the West, First Republic Bank",35.0,45.0,40.0,False,False,False,False,False
606,Survey Data Analyst,4.9,Cypress HCM,"Los Angeles, CA","Walnut Creek, CA",51 to 200 employees,2005.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,35.0,45.0,40.0,False,True,False,True,True
607,Data Analyst/SQL/Healthcare Or Medical OR Clinical,,"Infonex Technologies, ","Pasadena, CA","Santa Clara, CA",Unknown,,Company - Public,,,Unknown / Non-Applicable,,35.0,45.0,40.0,False,True,False,False,False
608,Data Analyst Manager,,Oakwood Search - C,"Los Angeles, CA",,,,,,,,,35.0,45.0,40.0,False,False,False,True,False
609,Enterprise Data Analyst,3.6,City National Bank,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,1954.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"East West Bank, Bank of the West, First Republic Bank",35.0,45.0,40.0,False,True,False,True,False
610,MEDIA DATA ANALYST,,Bloom Ads Global Media G,"Los Angeles, CA",,,,,,,,,35.0,45.0,40.0,False,True,False,True,True
611,Data Analyst - Personalization,3.4,"Internet Brands, Inc.","Los Angeles, CA","El Segundo, CA",1001 to 5000 employees,1998.0,Company - Private,Internet,Information Technology,$1 to $2 billion (USD),,35.0,45.0,40.0,False,True,False,True,True
612,Data Systems Analyst III,,ESP L,"Los Angeles, CA",,,,,,,,,35.0,45.0,40.0,False,True,False,False,False
613,Data Analyst / Developer,4.1,Kforce,"Los Angeles, CA","Tampa, FL",10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),,35.0,45.0,40.0,False,False,False,False,False
614,Senior Data Bi Analyst,3.4,"Apollo Medical Holdings, Inc.","Alhambra, CA","Sandy, UT",1 to 50 employees,,Company - Private,,,Less than $1 million (USD),,35.0,45.0,40.0,True,True,True,True,False
615,"Operations Analyst, Data Governance",3.7,Turner Broadcasting,"Burbank, CA","New York, NY",10000+ employees,2003.0,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$10+ billion (USD),"Walt Disney Company, NBCUniversal",35.0,45.0,40.0,False,False,False,True,False
616,"Analyst, Data (Pharmacy & SQL)",3.1,Molina Healthcare,"Long Beach, CA","Long Beach, CA",10000+ employees,1980.0,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),,35.0,45.0,40.0,False,True,False,True,True
617,"Sr. Business Analyst, Data Science and Analytics",3.0,Beautycounter,"Santa Monica, CA","Santa Monica, CA",201 to 500 employees,2013.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable,,35.0,45.0,40.0,True,True,False,True,True
618,Enterprise Data Quality Analyst - EDM,3.5,Genuent,"Los Angeles, CA","Houston, TX",201 to 500 employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,35.0,45.0,40.0,False,False,False,False,False
619,Microsoft Dynamics CRM Data Analyst,3.7,IBM,"Los Angeles, CA","Armonk, NY",10000+ employees,1911.0,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Amazon, Accenture, Microsoft",35.0,45.0,40.0,False,False,False,True,False
620,"Marketing Data Analyst, Teleflora",3.6,The Wonderful Company LLC,"Los Angeles, CA","Los Angeles, CA",5001 to 10000 employees,1980.0,Company - Private,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),,35.0,45.0,40.0,True,True,True,False,True
621,Senior Customer Data Analyst : 20,4.6,Akraya Inc.,"Los Angeles, CA","Santa Clara, CA",51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",35.0,45.0,40.0,True,True,False,False,True
622,REMOTE Data Analyst - POWER BI+MONGO+ DAX EXPERIENCE,,Catasys He,"Santa Monica, CA",,,,,,,,,35.0,45.0,40.0,False,False,False,True,False
623,Senior Data Analyst - User Growth,3.8,TikTok,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,2016.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,35.0,45.0,40.0,False,False,False,True,False
624,Automotive Data Analyst,2.7,MotorTrend Group,"El Segundo, CA","Los Angeles, CA",501 to 1000 employees,1948.0,Company - Public,TV Broadcast & Cable Networks,Media,Unknown / Non-Applicable,,35.0,45.0,40.0,False,False,False,True,False
625,Data Analyst - Product,3.4,Mercury Insurance Group,"Brea, CA","Los Angeles, CA",1001 to 5000 employees,1961.0,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),,35.0,45.0,40.0,False,False,False,True,False
626,"Sr. Analyst, Data",3.1,Molina Healthcare,"Long Beach, CA","Long Beach, CA",10000+ employees,1980.0,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),,35.0,45.0,40.0,False,True,False,True,False
627,Senior Data Insights Analyst,,Endpoint Clo,"El Segundo, CA","El Segundo, CA",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,35.0,45.0,40.0,True,True,False,False,True
628,Bilingual (Chinese) Data Analyst,3.7,Tripalink,"Los Angeles, CA","Los Angeles, CA",1 to 50 employees,2016.0,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable,,42.0,66.0,54.0,True,True,True,True,True
629,Systems and Data Analyst - SQL,,Ottimo Resou,"Duarte, CA","Carson, CA",Unknown,,Company - Public,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,False,False,False,False
630,Data Entry Analyst,3.6,Ajilon,"Woodland Hills, CA","Jacksonville, FL",1001 to 5000 employees,1994.0,Company - Public,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,42.0,66.0,54.0,False,False,False,True,False
631,"Sr Analyst, Data Operations",5.0,WB Technology,"Burbank, CA","Bishnupur , India",Unknown,,Company - Private,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,True,True,False,True
632,Data Intelligence Analyst II,4.0,Prosum,"Los Angeles, CA","El Segundo, CA",201 to 500 employees,1996.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Kforce, NTT DATA, IBM",42.0,66.0,54.0,False,False,False,False,False
633,Business Analyst / Data Analyst with Financial Industry Experience,3.0,INSPIRE IT Solutions,"Monterey Park, CA","Hyderabad, India",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,True,False,True,False
634,Sr. Data Analyst,3.3,Saicon Consultants Inc,"Burbank, CA","Overland Park, KS",201 to 500 employees,1998.0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),,42.0,66.0,54.0,False,False,False,False,False
635,Investment Reporting Data Analyst,,"Recruiting Resources, ","El Segundo, CA","Los Angeles, CA",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,True,False,True,True
636,Jr. Data Analyst (Jr. DA),4.0,"Prime MSO, LLC.","Glendale, CA","Dayton, OH",1 to 50 employees,,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),,42.0,66.0,54.0,False,True,True,True,True
637,Sr. Business Data Analyst,4.9,KORE1 Technologies,"Santa Monica, CA","Irvine, CA",51 to 200 employees,2005.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),"CyberCoders, Kforce, ASGN Incorporated",42.0,66.0,54.0,True,True,True,True,True
638,Data Reporting Analyst,3.6,Axelon Services Corporation,"Pasadena, CA","New York, NY",501 to 1000 employees,,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,42.0,66.0,54.0,False,True,False,True,False
639,Pricing Data Analyst,3.6,City National Corporation,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,1954.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"East West Bank, Bank of the West, First Republic Bank",42.0,66.0,54.0,False,True,False,False,True
640,Senior Data Engineer & Analyst,5.0,Pddn,"Pasadena, CA","Fremont, CA",51 to 200 employees,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD),,42.0,66.0,54.0,False,True,False,False,False
641,Principal Data Management Analyst,3.8,Northrop Grumman,"Woodland Hills, CA","Falls Church, VA",10000+ employees,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),,42.0,66.0,54.0,False,False,False,True,False
642,Sr. Data Analyst,4.3,"ConsultNet, LLC","Burbank, CA","South Jordan, UT",201 to 500 employees,1996.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),,42.0,66.0,54.0,False,False,False,False,False
643,Sr Data Analyst (DW),4.2,"Aviana Global Technologies, Inc","Los Angeles, CA","Brea, CA",1 to 50 employees,1994.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),"OpenSymmetry, Perficient, DataClarity",42.0,66.0,54.0,False,True,False,False,False
644,"Data Analyst, Product",3.9,Jam City,"Culver City, CA","Los Angeles, CA",501 to 1000 employees,2010.0,Company - Private,Video Games,Media,Unknown / Non-Applicable,,42.0,66.0,54.0,False,False,False,False,False
645,"Digital Media Data Analyst, Apple TV+",4.1,Apple,"Culver City, CA","Cupertino, CA",10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Microsoft, Samsung Electronics",42.0,66.0,54.0,True,True,False,True,True
646,Data Intelligence Analyst,3.4,"EMINENT, INC.","Cerritos, CA","Williamsville, NY",1 to 50 employees,,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),,42.0,66.0,54.0,True,True,False,True,False
647,"Operations Analyst, Data Governance",5.0,WB Technology,"Burbank, CA","Bishnupur , India",Unknown,,Company - Private,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,False,False,True,False
648,Sr. Data Analyst,3.8,Dollar Shave Club,"Marina del Rey, CA","Marina del Rey, CA",201 to 500 employees,2011.0,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,,42.0,66.0,54.0,True,True,False,False,True
649,Data Technician/Analyst/Specialist,3.5,"Leo Tech, LLC","Long Beach, CA","Singapore, Singapore",51 to 200 employees,,Company - Private,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,False,False,False,False
650,Senior Data Analyst,3.8,TikTok,"Culver City, CA","Los Angeles, CA",1001 to 5000 employees,2016.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,42.0,66.0,54.0,True,True,False,False,True
651,Research Data Analyst,,"Recargo, Inc., makers of PlugS","El Segundo, CA",,,,,,,,,42.0,66.0,54.0,False,True,False,True,True
652,【1yr OPT+Intern】Data Analyst 保实习保就业,,Easyfind Com,"Arcadia, CA","Noida, India",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,42.0,66.0,54.0,False,False,False,False,False
653,Heightened Standards Data Analyst,3.6,City National Bank,"Beverly Hills, CA","Los Angeles, CA",1001 to 5000 employees,1954.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"East West Bank, Bank of the West, First Republic Bank",42.0,66.0,54.0,False,False,False,True,False
